nr;Nazwisko;Imie;address;afil;dist;wynik;time;kmh
;Sikorski;Marek;;;125;06:07:40.941;22060.941;20.40
;Sitek;Miroslaw;;;65;03:09:56.721;11396.721;20.53
;Siwek;Paweł;;;65;02:57:28.220;10648.22;21.98
;Siwek;Alicja;;;125;07:40:46.032;27646.032;16.28
;Skibniewski;Eugeniusz;;;225;07:15:15.782;26115.782;31.02
;Skobodziński;Ariel;;;65;03:19:33.987;11973.987;19.54
;Skorupka;Agnieszka P;;;125;03:25:23.218;12323.218;36.52
;Skosolas;Agnieszka;;;125;05:35:41.154;20141.154;22.34
;Skosolas;Janusz;;;225;07:18:18.507;26298.507;30.80
;Skowrońska;Katarzyna;;;225;09:01:46.108;32506.108;24.92
;Skórczewski;Tadeusz;;;125;04:32:33.078;16353.078;27.52
;Skórski;Jacek;;;125;05:39:05.394;20345.394;22.12
;Skrzypek;Tomasz;;;225;09:33:58.426;34438.426;23.52
;Skrzypek;Dariusz;;;125;04:29:50.072;16190.072;27.79
;Skuras;Anna;;;125;05:54:42.413;21282.413;21.14
;Skwierz;Maciej;;;125;06:23:49.884;23029.884;19.54
;Słodowicz;Piotr;;;125;04:10:55.000;15055;29.89
;Słojewski;Maciej;;;125;07:49:19.591;28159.591;15.98
;Słomiński;Marek;;;65;03:48:37.263;13717.263;17.06
;Słomion;Łukasz;;;125;04:36:13.827;16573.827;27.15
;Słowik;Michał;;;125;02:16:18.912;8178.912;55.02
;Smoliński;Andrzej;;;225;06:01:00.697;21660.697;37.39
;Smorawińska;Urszula;;;65;04:02:29.286;14549.286;16.08
;Smorawiński;Kacper;;;65;04:02:29.272;14549.272;16.08
;Smorawiński;Adam;;;65;04:07:41.787;14861.787;15.75
;Smuczyński;Tomasz;;;125;04:53:43.850;17623.85;25.53
;Smyk;Łukasz;;;125;04:50:17.096;17417.096;25.84
;Snarski;Sylwester;;;125;07:48:04.028;28084.028;16.02
;Snarski;Krzysztof;;;125;07:48:06.012;28086.012;16.02
;Sobczak;Maciej;;;65;03:45:13.513;13513.513;17.32
;Sobieralska;Maria;;;65;04:06:49.543;14809.543;15.80
;Sobieś;Radosław;;;225;06:40:53.752;24053.752;33.67
;Sobolewska;Marzena;;;65;03:22:13.526;12133.526;19.29
;Sobolewski;Kazimierz;;;225;07:44:45.284;27885.284;29.05
;Sobolewski;Krzysztof;;;65;03:24:39.236;12279.236;19.06
;Sobota;Agata;;;125;05:28:05.134;19685.134;22.86
;Sobota;Maciej;;;125;04:08:01.523;14881.523;30.24
;Sobuś;Radosław;;;65;04:19:20.049;15560.049;15.04
;Sochalski;Marcin;;;125;07:09:08.997;25748.997;17.48
;Sochalski;Maciej;;;125;07:16:34.499;26194.499;17.18
;Solek;Mieczysław;;;225;06:43:44.999;24224.999;33.44
;Sondej;Teresa;;;65;03:29:24.495;12564.495;18.62
;Sondej;Edmund;;;65;03:29:24.488;12564.488;18.62
;Sondej;Piotr;;;125;02:57:23.459;10643.459;42.28
;Sondej;Jan;;;125;02:54:57.956;10497.956;42.87
;Soroka;Adam;;;65;02:50:16.454;10216.454;22.90
;Sosiński;Krzysztof;;;125;06:33:53.964;23633.964;19.04
;Sosnowski;Lukasz;;;125;03:32:18.241;12738.241;35.33
;Sowula;Magdalena;;;65;02:49:03.949;10143.949;23.07
;Sójka;Mateusz;;;65;05:54:14.883;21254.883;11.01
;Sójka;Justyna;;;65;05:54:33.385;21273.385;11.00
;Sprzaczkowski;Krzysztof;;;125;04:49:18.602;17358.602;25.92
;Spychalska;Jolanta;;;65;03:41:25.009;13285.009;17.61
;Sroczyński;Krzysztof;;;125;06:00:40.934;21640.934;20.79
;Stachecki;Radosław;;;125;07:02:37.010;25357.01;17.75
;Staniewicz;Anna;;;65;03:50:48.016;13848.016;16.90
;Staniewski;Dariusz;;;125;07:37:56.494;27476.494;16.38
;Stanisławska;Weronika;;;125;08:20:26.833;30026.833;14.99
;Staniszewski;Jacek;;;125;04:32:49.880;16369.88;27.49
;Stankiewicz;Bogusław;;;125;05:05:16.119;18316.119;24.57
;Stankiewicz;Ignacy;;;125;06:32:33.186;23553.186;19.11
;Stanko;Tomasz;;;125;08:57:10.232;32230.232;13.96
;Stankowski;Filip;;;65;03:47:42.744;13662.744;17.13
;Stańczyk;Wojciech;;;65;02:31:20.164;9080.164;25.77
;Starczewski;Bartosz;;;65;03:33:16.510;12796.51;18.29
;Stasiewicz;Krzysztof;;;65;07:16:59.273;26219.273;8.92
;Stawiński;Paweł;;;125;05:20:02.622;19202.622;23.43
;Stefaniak;Leszek;;;65;04:59:37.474;17977.474;13.02
;Stefaniak;Magdalena;;;65;04:59:36.831;17976.831;13.02
;Stelmach;Anna;;;65;06:46:30.686;24390.686;9.59
;Stelmach;Krzysztof;;;65;06:47:56.983;24476.983;9.56
;Sterczała;Tadeusz;;;125;05:04:13.103;18253.103;24.65
;Stępień;Bogdan;;;125;06:58:20.956;25100.956;17.93
;Stiller;Marek;;;125;05:45:55.935;20755.935;21.68
;Stolarek;Weronika;;;65;02:49:05.964;10145.964;23.06
;Stolarski;Mikołaj;;;125;04:53:02.588;17582.588;25.59
;Stoppa;Marek;;;125;04:58:48.561;17928.561;25.10
;Stoppa;Sławomir;;;65;03:28:18.735;12498.735;18.72
;Stoppa;Andrzej;;;65;03:39:21.257;13161.257;17.78
;Storma;Monika;;;65;04:01:06.521;14466.521;16.18
;Stral;Alina;;;65;03:15:35.730;11735.73;19.94
;Strużyńska;Ewelina;;;65;05:03:13.840;18193.84;12.86
;Stubiński;Piotr;;;225;07:31:09.895;27069.895;29.92
;Studniak;Aleksandra;;;65;02:23:55.675;8635.675;27.10
;Styn;Andrzej;;;125;04:03:32.342;14612.342;30.80
;Styp-Rekowski;Franek;;;125;06:21:33.185;22893.185;19.66
;Styp-Rekowski;Wojciech;;;125;06:21:06.681;22866.681;19.68
;Subkowska;Klaudia;;;65;03:11:36.977;11496.977;20.35
;Subkowski;Artur;;;65;03:11:36.231;11496.231;20.35
;Suchanowski;Aleksander;;;65;03:02:23.959;10943.959;21.38
;Suchanowski;Bartosz;;;65;03:05:24.220;11124.22;21.04
;Suchcicki;Janusz;;;125;07:35:00.000;27300;16.48
;Suchorz;Krzysztof;;;125;04:09:27.542;14967.542;30.07
;Sulestrowski;Grzegorz;;;65;03:30:14.232;12614.232;18.55
;Sulewski;Łukasz;;;225;06:09:29.439;22169.439;36.54
;Sulikowski;Mariusz;;;125;03:58:59.532;14339.532;31.38
;Sulima;Andrzej;;;125;04:27:04.228;16024.228;28.08
;Sulkowski;Marcin;;;65;03:08:15.476;11295.476;20.72
;Surdykowski;Maciej;;;65;04:49:58.071;17398.071;13.45
;Suska;Piotr;;;65;01:42:10.130;6130.13;38.17
;Suszek;Ireneusz;;;65;03:02:15.732;10935.732;21.40
;Suszek;Roman;;;125;05:28:47.647;19727.647;22.81
;Suwara;Marcin;;;125;04:17:23.805;15443.805;29.14
;Sych;Piotr;;;65;03:55:49.767;14149.767;16.54
;Sych;Magdalena;;;65;03:55:51.264;14151.264;16.54
;Sykuła;Marcin;;;125;03:59:00.026;14340.026;31.38
;Sykutera;Dariusz;;;65;04:31:28.304;16288.304;14.37
;Sykutera;Alina;;;65;04:31:26.564;16286.564;14.37
;Synak;Piotr;;;125;04:28:52.309;16132.309;27.89
;Sypuła;Mariusz;;;65;03:48:37.026;13717.026;17.06
;Syrokwarz;Krzysztof;;;65;04:23:10.204;15790.204;14.82
;Syrokwarz;Magdalena;;;65;04:26:21.004;15981.004;14.64
;Syta;Michał;;;125;07:09:14.992;25754.992;17.47
;Szabowski;Bartłomiej;;;225;06:32:15.967;23535.967;34.42
;Szarek;Henryk;;;125;07:16:29.028;26189.028;17.18
;Szary;Paweł;;;125;05:20:21.140;19221.14;23.41
;Szczepanek;Karol;;;125;07:03:16.631;25396.631;17.72
;Szczepanek;Jan;;;125;07:09:06.010;25746.01;17.48
;Szczepaniak;Bartosz;;;65;03:27:07.200;12427.2;18.83
;Szczepański;Marcin;;;225;06:27:20.964;23240.964;34.85
;Szczepański;Grzegorz;;;125;04:53:32.055;17612.055;25.55
;Szczerbuk;Rafał;;;125;07:26:59.982;26819.982;16.78
;Szczęsna;Sara;;;65;04:18:26.802;15506.802;15.09
;Szczęsny;Robert;;;65;04:18:26.797;15506.797;15.09
;Szczęsny;Grzegorz;;;125;05:33:33.810;20013.81;22.48
;Szczęsny;Tomasz;;;125;04:39:19.338;16759.338;26.85
;Szczypiorowski;Maciej;;;125;05:20:33.627;19233.627;23.40
;Szerszeń;Kamil;;;225;04:17:20.552;15440.552;52.46
;Szklarski;Marcin;;;65;04:41:37.328;16897.328;13.85
;Szklarski;Karol;;;65;04:26:59.290;16019.29;14.61
;Szkodowski;Łukasz;;;65;03:36:01.998;12961.998;18.05
;Szłapka;Piotr;;;125;06:47:27.969;24447.969;18.41
;Szmyt;Dawid;;;125;06:45:31.320;24331.32;18.49
;Szostak;Anna;;;65;04:33:34.807;16414.807;14.26
;Szot;Tomasz;;;225;08:16:41.068;29801.068;27.18
;Szpejankowski;Patryk;;;125;07:03:35.234;25415.234;17.71
;Sztangierska;Beata;;;65;04:19:44.776;15584.776;15.01
;Sztangierski;Roman;;;65;04:19:44.210;15584.21;15.02
;Szul;Bartłomiej;;;125;04:04:34.791;14674.791;30.66
;Szulc;Aneta;;;125;07:05:35.002;25535.002;17.62
;Szulczewski;Patryk;;;225;07:00:28.519;25228.519;32.11
;Szulczyk;Benedykt;;;65;01:42:10.117;6130.117;38.17
;Szulfer;Angelika;;;65;04:08:33.510;14913.51;15.69
;Szulgo;Radosław;;;65;04:31:56.317;16316.317;14.34
;Szułczyński;Robert;;;65;03:50:09.760;13809.76;16.94
;Szułczyński;Karol;;;65;03:50:10.766;13810.766;16.94
;Szumiło;Szymon;;;65;04:19:45.542;15585.542;15.01
;Szumiło;Jakub;;;65;04:16:43.541;15403.541;15.19
;Szumny;Dariusz;;;225;06:56:17.251;24977.251;32.43
;Szuta;Marcin;;;65;03:23:57.220;12237.22;19.12
;Szwaba;Artur;;;225;03:52:09.021;13929.021;58.15
;Szwaba;Krzysztof;;;225;08:14:12.328;29652.328;27.32
;Szweda;Leszek;;;125;03:55:19.833;14119.833;31.87
;Szwedowski;Bogdan;;;125;06:57:17.661;25037.661;17.97
;Szyc;Ryszard;;;125;05:03:38.113;18218.113;24.70
;Szychowska;Malgorzata;;;65;06:06:29.513;21989.513;10.64
;Szymankiewicz;Marcin;;;65;04:02:19.776;14539.776;16.09
;Szymanowski;Artur;;;125;06:17:33.213;22653.213;19.86
;Szymańska;Aleksandra;;;65;04:34:57.453;16497.453;14.18
;Szymański;Artur;;;125;04:01:45.037;14505.037;31.02
;Szymański;Mariusz;;;125;06:03:47.174;21827.174;20.62
;Szymański;Konrad;;;65;04:20:04.549;15604.549;15.00
;Szymański;Jacek;;;125;05:47:59.391;20879.391;21.55
;Szymański;Jeremi;;;65;03:17:34.476;11854.476;19.74
;Szymański;Piotr;;;125;03:50:05.779;13805.779;32.60
;Szymański;Jakub;;;65;03:19:48.233;11988.233;19.52
;Szymczak;Paweł;;;65;03:02:46.711;10966.711;21.34
;Szymczak;Lucyna;;;65;04:45:08.325;17108.325;13.68
;Szymczak;Tomasz;;;125;04:46:04.359;17164.359;26.22
;Szynaka;Aleksandra;;;65;04:21:47.297;15707.297;14.90
;Szyszka;Tomasz;;;125;04:36:51.103;16611.103;27.09
;Śmigielski;Łukasz;;;225;07:50:17.858;28217.858;28.71
;Śpiałek;Paweł;;;65;03:10:47.482;11447.482;20.44
;Śreniawa-Pisarski;Michał;;;125;05:01:51.132;18111.132;24.85
;Świątecki;Artur;;;65;03:19:00.487;11940.487;19.60
;Świderska;Izabela;;;65;04:57:03.835;17823.835;13.13
;Świderski;Tomasz;;;65;05:00:45.343;18045.343;12.97
;Świeczkowski;Grzegorz;;;225;06:06:42.218;22002.218;36.81
;Tafelski;Przemysław;;;125;04:13:31.306;15211.306;29.58
;Talarek;Artur;;;65;03:15:47.989;11747.989;19.92
;Tanowski;Artur;;;65;02:42:19.688;9739.688;24.03
;Tański;Maciej;;;125;04:38:06.340;16686.34;26.97
;Taranczewski;Adam;;;125;05:24:46.142;19486.142;23.09
;Targan;Malgorzata;;;65;03:54:41.512;14081.512;16.62
;Taube;Mirosław;;;65;04:50:13.081;17413.081;13.44
;Teleżyński;Bogdan;;;65;04:13:33.787;15213.787;15.38
;Teofilak;Robert;;;125;05:42:31.412;20551.412;21.90
;Tepurska;Justyna;;;65;04:29:20.560;16160.56;14.48
;Thrun;Grażyna;;;65;03:39:18.521;13158.521;17.78
;Tkacz;Karol;;;125;03:56:07.398;14167.398;31.76
;Tkaczyk;Mariusz;;;65;03:15:50.990;11750.99;19.91
;Tłuszczak;Rafał;;;125;03:28:14.999;12494.999;36.01
;Tobiasz;Anna;;;125;05:37:06.890;20226.89;22.25
;Tocha;Katarzyna;;;65;04:29:37.561;16177.561;14.46
;Tocha;Gerard;;;65;03:48:20.764;13700.764;17.08
;Tokarewicz;Grażyna;;;65;02:57:49.713;10669.713;21.93
;Tomaszek;Marcin;;;65;02:55:12.946;10512.946;22.26
;Tomaszewski;Zbigniew;;;125;03:35:07.257;12907.257;34.86
;Tomaszewski;Karol;;;125;03:37:22.759;13042.759;34.50
;Tomczyk;Rafał;;;65;03:31:19.492;12679.492;18.45
;Tomczyk;Piotr;;;65;03:31:37.421;12697.421;18.43
;Tomporowska;Małgorzata;;;65;03:52:52.270;13972.27;16.75
;Tomporowski;Mirosław;;;65;03:52:52.508;13972.508;16.75
;Tondytko;Tomasz;;;65;02:28:54.434;8934.434;26.19
;Torbicki;Marek;;;65;04:20:34.545;15634.545;14.97
;Torbicki;Arkadiusz;;;65;04:20:35.050;15635.05;14.97
;Trajdos-Grzenia;Kamila;;;65;04:23:06.316;15786.316;14.82
;Treder;Wiesław;;;125;04:34:30.311;16470.311;27.32
;Trepczyk;Dariusz;;;125;04:57:06.605;17826.605;25.24
;Triebwasser;Jacek;;;125;05:50:59.663;21059.663;21.37
;Trojanowicz;Rafał;;;225;07:00:19.951;25219.951;32.12
;Trojanowski;Karol;;;125;06:04:45.131;21885.131;20.56
;Trybała;Monika;;;125;04:00:37.046;14437.046;31.17
;Trypuć-Magdziarz;Aleksandra;;;65;02:18:16.317;8296.317;28.21
;Trzaska;Przemysław;;;225;07:03:24.752;25404.752;31.88
;Trzciński;Dariusz;;;65;02:28:52.179;8932.179;26.20
;Trzebiatowski;Adam;;;125;04:57:34.102;17854.102;25.20
;Trzebiatowski;Jerzy;;;125;04:40:45.602;16845.602;26.71
;Trzebiatowski;Jarosłąw;;;65;02:42:44.442;9764.442;23.96
;Trzebiński;Piotr;;;65;02:56:24.693;10584.693;22.11
;Trzewik;Marcin;;;225;09:03:44.382;32624.382;24.83
;Trzybińska;Magdalena;;;65;04:22:49.471;15769.471;14.84
;Trzybiński;Radosław;;;65;04:23:30.804;15810.804;14.80
;Trzybiński;Sławomir;;;65;03:22:51.736;12171.736;19.22
;Tuczyński;Adam;;;65;03:50:53.264;13853.264;16.89
;Tułaza;Piotr;;;65;04:04:44.259;14684.259;15.94
;Tur;Paweł;;;125;03:54:38.538;14078.538;31.96
;Turska;Katarzyna;;;125;07:37:02.087;27422.087;16.41
;Twarowski;Michał;;;125;03:54:53.249;14093.249;31.93
;Tybura;Piotr;;;65;02:13:29.150;8009.15;29.22
;Tyburski;Marcin;;;125;07:15:07.240;26107.24;17.24
;Tys;Robert;;;65;03:11:15.720;11475.72;20.39
;Tyszkiewicz;Jerzy;;;65;02:00:10.137;7210.137;32.45
;Ulatowski;Paweł;;;125;08:02:54.534;28974.534;15.53
;Urbanowicz;Piotr;;;65;03:41:40.254;13300.254;17.59
;Urbańska;Monika;;;65;04:07:59.543;14879.543;15.73
;Urbański;Robert;;;65;02:33:04.188;9184.188;25.48
;Ustimowicz;Grażyna;;;125;06:32:25.470;23545.47;19.11
;Uścińska;Magdalena;;;125;07:22:13.777;26533.777;16.96
;Uściński;Jarosłwa;;;125;07:11:56.006;25916.006;17.36
;Uziałło;Krzysztof;;;225;08:02:44.321;28964.321;27.97
;Wachułka;Paweł;;;125;06:30:08.914;23408.914;19.22
;Wachułka;Rafał;;;125;06:30:05.953;23405.953;19.23
;Wacławek;Przemysław;;;125;06:00:59.177;21659.177;20.78
;Wagner;Krzysztof;;;225;07:37:50.297;27470.297;29.49
;Walaszkowska;Mirosława;;;125;08:24:45.329;30285.329;14.86
;Walder;Maciej;;;65;03:26:13.726;12373.726;18.91
;Walencki;Paweł;;;125;06:03:51.907;21831.907;20.61
;Walendziak;Norbert;;;65;02:31:12.185;9072.185;25.79
;Walężak;Maciej;;;125;07:56:37.370;28597.37;15.74
;Walkowiak;Barbara;;;65;06:00:14.936;21614.936;10.83
;Walkowiak-Bogdańska;Magdalena;;;65;06:00:14.878;21614.878;10.83
;Walkowski;Artur;;;125;08:00:09.780;28809.78;15.62
;Walkowski;Stefan Karol;;;125;08:00:13.286;28813.286;15.62
;Wanat;Kazimierz;;;125;04:01:55.530;14515.53;31.00
;Wanat;Rafał;;;65;03:50:52.267;13852.267;16.89
;Waniewski;Lukasz;;;125;05:07:37.133;18457.133;24.38
;Waniorek;Krzysztof;;;65;04:12:35.056;15155.056;15.44
;Waniorek;Jan;;;65;04:12:35.548;15155.548;15.44
;Warianka;Marcin;;;65;05:54:22.644;21262.644;11.01
;Wasilewski;Krzysztof;;;125;04:58:11.361;17891.361;25.15
;Waślicka;Bożena;;;65;05:41:57.142;20517.142;11.41
;Waślicki;Krzysztof;;;65;05:41:57.258;20517.258;11.41
;Wawruszczak;Karolina;;;125;07:00:06.071;25206.071;17.85
;Wawrzyniuk;Michał;;;65;04:58:51.690;17931.69;13.05
;Wądołowski;Konrad;;;125;05:21:46.850;19306.85;23.31
;Welc;Dariusz;;;65;04:40:58.086;16858.086;13.88
;Welc;Hanna;;;65;04:40:57.829;16857.829;13.88
;Welke;Artur;;;125;04:19:30.058;15570.058;28.90
;Wenta;Rafał;;;65;04:13:23.044;15203.044;15.39
;Wenta;Adrian;;;125;05:10:40.875;18640.875;24.14
;Wenta;Piotr;;;125;04:52:06.865;17526.865;25.67
;Wenta;Krzysztof;;;125;04:03:53.024;14633.024;30.75
;Werelich;Arnold;;;125;04:20:28.292;15628.292;28.79
;Wereszka;Wojciech;;;125;08:31:55.311;30715.311;14.65
;Weyer;Rafał;;;125;04:32:25.000;16345;27.53
;Węgrzyn;Adrian;;;125;06:39:50.958;23990.958;18.76
;Wicka;Aleksandra;;;65;03:53:41.058;14021.058;16.69
;Wicki;Dariusz;;;65;03:53:42.021;14022.021;16.69
;Widłak;Tomasz;;;65;03:21:14.996;12074.996;19.38
;Widrowska;Beata;;;65;03:48:17.020;13697.02;17.08
;Widyńska;Agata;;;65;04:45:28.829;17128.829;13.66
;Widziński;Dawid;;;65;02:23:26.464;8606.464;27.19
;Wieczerniak;Grzegorz;;;125;04:53:35.983;17615.983;25.54
;Wieczorek;Wojciech;;;225;05:47:31.188;20851.188;38.85
;Wiedemann;Maciej;;;125;04:59:04.738;17944.738;25.08
;Wielgus;Agnieszka;;;65;02:51:12.456;10272.456;22.78
;Wieliczko;Kornela;;;65;02:19:09.919;8349.919;28.02
;Wieliczko;Radosław;;;125;03:32:18.257;12738.257;35.33
;Wiertel;Artur;;;65;03:16:34.962;11794.962;19.84
;Wierzbowska;Mariola;;;125;04:15:37.298;15337.298;29.34
;Wierzbowski;Arkadiusz;;;125;04:15:52.791;15352.791;29.31
;Wieszok;Justyna;;;65;02:53:30.968;10410.968;22.48
;Więczkowska;Monika;;;65;04:43:57.578;17037.578;13.73
;Wika;Piotr;;;225;09:45:32.043;35132.043;23.06
;Wilandt;Konrad;;;225;06:43:34.980;24214.98;33.45
;Wilga;Rafał;;;125;03:31:45.498;12705.498;35.42
;Wilk;Paweł;;;125;05:07:15.366;18435.366;24.41
;Wilk;Dawid;;;65;03:15:51.482;11751.482;19.91
;Windorpski;Michał;;;65;04:50:41.977;17441.977;13.42
;Winiarski;Sebastian;;;125;05:33:34.898;20014.898;22.48
;Winiecki;Jakub;;;125;06:21:39.200;22899.2;19.65
;Wirkus;Anna;;;65;04:14:42.797;15282.797;15.31
;Wiszowaty;Rafał;;;225;10:22:11.721;37331.721;21.70
;Wiśniewska;Maja;;;65;02:00:13.395;7213.395;32.44
;Wiśniewska;Joanna;;;65;04:06:47.284;14807.284;15.80
;Wiśniewski;Bartłomiej;;;125;05:37:15.659;20235.659;22.24
;Wiśniewski;Paweł;;;125;04:19:07.816;15547.816;28.94
;Wiśniewski;Dariusz;;;65;02:15:28.777;8128.777;28.79
;Wiśniewski;Tomasz;;;125;04:00:24.594;14424.594;31.20
;Wiśniewski;Dariusz;;;65;04:17:51.294;15471.294;15.12
;Wiśniewski;Wojciech;;;65;04:45:46.834;17146.834;13.65
;Witek;Andrzej;;;65;02:30:00.430;9000.43;26.00
;Witke;Arkadiusz P;;;125;05:28:00.000;19680;22.87
;Witke;Mateusz;;;65;05:18:08.874;19088.874;12.26
;Własiuk;Krzysztof;;;65;03:49:11.016;13751.016;17.02
;Włoch;Michał;;;125;06:38:01.062;23881.062;18.84
;Włodarczyk;Paweł;;;65;05:27:03.832;19623.832;11.92
;Wnękowicz;Daniel;;;125;06:42:25.728;24145.728;18.64
;Wojciechowska;Kornelia;;;65;05:03:45.853;18225.853;12.84
;Wojciechowska;Aleksandra;;;125;07:00:41.226;25241.226;17.83
;Wojciechowski;Michał;;;225;07:14:50.525;26090.525;31.05
;Wojciechowski;Adam;;;125;05:45:54.648;20754.648;21.68
;Wojciechowski;Adam;;;125;04:37:48.720;16668.72;27.00
;Wojnarowicz;Agata;;;65;05:02:15.306;18135.306;12.90
;Wojnas;Piotr;;;125;07:10:29.982;25829.982;17.42
;Wojnowski;Michał;;;125;05:40:30.404;20430.404;22.03
;Wojtis;Rafał;;;125;05:50:18.658;21018.658;21.41
;Worgul;Kamila;;;65;04:56:13.334;17773.334;13.17
;Wójcik;Roman;;;65;02:27:00.128;8820.128;26.53
;Wójcik;Marcin;;;65;04:50:42.592;17442.592;13.42
;Wójtowicz;Andrzej;;;65;02:21:26.915;8486.915;27.57
;Wójtowicz;Grzegorz;;;125;06:43:03.474;24183.474;18.61
;Woźniak;Daniel;;;125;03:48:02.022;13682.022;32.89
;Woźniak;Krzysztof;;;65;03:15:48.237;11748.237;19.92
;Wrobel;Jolanta;;;65;02:55:28.216;10528.216;22.23
;Wrochna;Piotr;;;65;04:21:34.554;15694.554;14.91
;Wroński;Maciek;;;65;05:39:22.901;20362.901;11.49
;Wróbel;Sławomir ;;;65;05:01:23.034;18083.034;12.94
;Wróbel;Małgorzata;;;65;05:01:18.341;18078.341;12.94
;Wróbel;Maja;;;65;05:01:22.068;18082.068;12.94
;Wróbel;Piotr;;;125;04:17:03.057;15423.057;29.18
;Wróblewska;Sylwia;;;125;08:32:03.059;30723.059;14.65
;Wróblewska;Anna;;;65;05:02:13.093;18133.093;12.90
;Wróblewska;Agnieszka;;;65;03:22:17.985;12137.985;19.28
;Wróblewski;Adrian;;;125;04:47:46.180;17266.18;26.06
;Wróblewski;Zbigniew;;;65;05:02:14.088;18134.088;12.90
;Wróblewski;Rafał;;;65;03:22:18.237;12138.237;19.28
;Wujkowski;Sławomir;;;125;06:38:35.046;23915.046;18.82
;Wulczyński;Zbigniew;;;125;05:35:19.642;20119.642;22.37
;Wulnikowski;Leszek;;;65;02:59:48.489;10788.489;21.69
;Wygnańczuk;Michał;;;125;04:06:43.544;14803.544;30.40
;Wymysłowski;Michał;;;125;05:03:50.861;18230.861;24.68
;Wysocka;Agata;;;125;08:15:29.553;29729.553;15.14
;Wysocki;Grzegorz;;;125;07:02:24.893;25344.893;17.76
;Wysocki;Maciej;;;125;08:20:24.812;30024.812;14.99
;Zabielska;Wioletta;;;65;02:58:33.711;10713.711;21.84
;Zach;Sebastian;;;125;04:09:34.547;14974.547;30.05
;Zając;Jan;;;125;05:41:34.388;20494.388;21.96
;Zająkała;Dariusz;;;125;04:14:11.563;15251.563;29.51
;Zakrzewska;Beata;;;65;03:03:26.959;11006.959;21.26
;Zakrzewski;Krzysztof;;;125;07:03:58.983;25438.983;17.69
;Zalewski;Michał;;;65;02:14:19.914;8059.914;29.03
;Zalewski;Robert;;;65;04:24:06.045;15846.045;14.77
;Zalewski;Slawek;;;125;05:05:31.289;18331.289;24.55
;Zamorska;Anna;;;65;04:42:53.567;16973.567;13.79
;Zamorski;Witold;;;65;04:42:54.323;16974.323;13.79
;Zander;Mariusz;;;65;02:28:20.000;8900;26.29
;Zapart;Ireneusz;;;225;08:00:00.000;28800;28.12
;Zarach;Karolina;;;65;05:26:13.114;19573.114;11.96
;Zawadzka;Małgorzata;;;65;04:06:57.284;14817.284;15.79
;Zawadzki;Dawid;;;225;07:17:40.009;26260.009;30.85
;Zbrzeska;Joanna;;;65;02:30:54.413;9054.413;25.84
;Zdanowska;Joanna;;;65;06:18:00.667;22680.667;10.32
;Zdrojewska;Małgorzata;;;125;08:17:41.076;29861.076;15.07
;Zdrojewski;Adrian;;;125;04:01:18.049;14478.049;31.08
;Zdun;Maciej;;;65;02:49:03.464;10143.464;23.07
;Zdybel;Piotr;;;125;06:40:40.942;24040.942;18.72
;Zgajewska;Adriana;;;65;04:28:03.561;16083.561;14.55
;Zgrajka;Michał;;;125;06:36:47.942;23807.942;18.90
;Zgrajka;Tomasz;;;125;07:59:43.780;28783.78;15.63
;Ziebura;Bartosz;;;125;04:57:07.880;17827.88;25.24
;Zielecki;Adam;;;125;05:05:46.862;18346.862;24.53
;Zielińska Mikołajczyk;Elżbieta;;;125;08:18:06.075;29886.075;15.06
;Zieliński;Krzysztof;;;225;08:52:16.611;31936.611;25.36
;Ziemann-Starczewska;Ewa;;;65;03:33:16.164;12796.164;18.29
;Ziemiński;Roman;;;225;08:22:53.127;30173.127;26.85
;Ziemliński;Maciej;;;65;04:16:48.554;15408.554;15.19
;Zięba;Agnieszka;;;125;06:42:39.949;24159.949;18.63
;Zięba;Łukasz;;;125;06:42:40.211;24160.211;18.63
;Ziółkowski;Tomasz;;;125;05:20:47.130;19247.13;23.38
;Ziółkowski;Wojciech;;;65;03:00:08.458;10808.458;21.65
;Złotoś;Andrzej;;;65;02:28:00.001;8880.001;26.35
;Zyntek;Bartłomiej;;;125;04:21:31.072;15691.072;28.68
;Żadkowski;Michał;;;125;05:04:53.113;18293.113;24.60
;Żak;Łukasz;;;125;07:02:38.716;25358.716;17.75
;Żak;Agnieszka;;;125;07:10:29.470;25829.47;17.42
;Żarczyński;Kamil;;;65;05:03:21.113;18201.113;12.86
;Żeleźnik;Justyna;;;65;05:21:03.098;19263.098;12.15
;Żeromski;Mirosław;;;65;04:00:59.751;14459.751;16.18
;Żmudzińska;Agata;;;125;06:17:34.421;22654.421;19.86
;Żochowski;Marcin;;;125;07:40:16.015;27616.015;16.29
;Żoga;Dariusz;;;125;04:44:28.337;17068.337;26.36
;Żoga;Jolanta;;;65;03:42:16.775;13336.775;17.55
;Żokowski;Zbigniew;;;125;04:15:51.797;15351.797;29.31
;Żuchowska;Dorota;;;65;03:29:48.995;12588.995;18.59
;Żuchowski;Łukasz;;;65;03:29:47.745;12587.745;18.59
;Żukowski;Tomasz;;;125;05:01:36.599;18096.599;24.87
;Żurańska;Małgorzata;;;65;04:12:30.788;15150.788;15.44
;Żurawski;Michał;;;125;05:25:43.410;19543.41;23.03
;Żurek;Kamil;;;225;06:21:51.203;22911.203;35.35
;Żurowski;Łukasz;;;65;03:15:52.720;11752.72;19.91
;Żychski;Wojciech;;;125;03:50:14.024;13814.024;32.58
